dataset_id,isolate_id,accession,assembly_path,contigs,assembly_size_bp,n50_bp,longest_contig_bp,gc_percent,ambiguous_bases,size_gate,contig_gate,completeness_percent,contamination_percent,species_confirmation,basic_qc_status
HPGP_GLOBAL,ITA-004,GCA_035184085.1,data/assemblies/HPGP_GLOBAL/ITA-004.fna,1,1633683,1633683,1633683,38.92432,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,ITA-006,GCA_035184045.1,data/assemblies/HPGP_GLOBAL/ITA-006.fna,1,1592030,1592030,1592030,38.96139,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,ITA-007,GCA_035184025.1,data/assemblies/HPGP_GLOBAL/ITA-007.fna,1,1612055,1612055,1612055,39.0099,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,ITA-008,GCA_035184005.1,data/assemblies/HPGP_GLOBAL/ITA-008.fna,1,1607997,1607997,1607997,39.03844,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,ITA-009,GCA_035183985.1,data/assemblies/HPGP_GLOBAL/ITA-009.fna,1,1689382,1689382,1689382,38.75956,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,ITA-011,GCA_035183945.1,data/assemblies/HPGP_GLOBAL/ITA-011.fna,1,1569490,1569490,1569490,39.17642,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,ITA-012,GCA_035183925.1,data/assemblies/HPGP_GLOBAL/ITA-012.fna,1,1629571,1629571,1629571,38.99394,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,ITA-013,GCA_035183825.1,data/assemblies/HPGP_GLOBAL/ITA-013.fna,1,1617418,1617418,1617418,38.92358,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,ITA-015,GCA_035183785.1,data/assemblies/HPGP_GLOBAL/ITA-015.fna,1,1673871,1673871,1673871,38.80586,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,ITA-016,GCA_035183765.1,data/assemblies/HPGP_GLOBAL/ITA-016.fna,1,1643630,1643630,1643630,38.82863,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,ITA-022,GCA_035183665.1,data/assemblies/HPGP_GLOBAL/ITA-022.fna,1,1644985,1644985,1644985,38.95859,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,ITA-026,GCA_035183605.1,data/assemblies/HPGP_GLOBAL/ITA-026.fna,1,1664760,1664760,1664760,38.90044,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,ITA-027,GCA_035183565.1,data/assemblies/HPGP_GLOBAL/ITA-027.fna,1,1657711,1657711,1657711,38.84374,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,ITA-028,GCA_035183545.1,data/assemblies/HPGP_GLOBAL/ITA-028.fna,1,1620196,1620196,1620196,39.05929,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,ITA-030,GCA_035183505.1,data/assemblies/HPGP_GLOBAL/ITA-030.fna,1,1624989,1624989,1624989,39.01423,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,JAP-002,GCA_035183485.1,data/assemblies/HPGP_GLOBAL/JAP-002.fna,1,1562309,1562309,1562309,38.83892,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,JAP-009,GCA_035183465.1,data/assemblies/HPGP_GLOBAL/JAP-009.fna,1,1621311,1621311,1621311,38.72588,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,JAP-010,GCA_035183445.1,data/assemblies/HPGP_GLOBAL/JAP-010.fna,1,1574397,1574397,1574397,38.84097,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,JAP-012,GCA_035183425.1,data/assemblies/HPGP_GLOBAL/JAP-012.fna,1,1578055,1578055,1578055,38.89205,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,JAP-013,GCA_035183405.1,data/assemblies/HPGP_GLOBAL/JAP-013.fna,1,1602993,1602993,1602993,38.80747,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,JAP-015,GCA_035183385.1,data/assemblies/HPGP_GLOBAL/JAP-015.fna,1,1584499,1584499,1584499,38.83644,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,JAP-019,GCA_035183325.1,data/assemblies/HPGP_GLOBAL/JAP-019.fna,1,1576864,1576864,1576864,38.82072,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,JAP-022,GCA_035183285.1,data/assemblies/HPGP_GLOBAL/JAP-022.fna,1,1572869,1572869,1572869,38.92409,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,JAP-028,GCA_035183245.1,data/assemblies/HPGP_GLOBAL/JAP-028.fna,1,1606474,1606474,1606474,38.78581,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,JOR-004,GCA_035086145.1,data/assemblies/HPGP_GLOBAL/JOR-004.fna,1,1681362,1681362,1681362,38.76851,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,JOR-005,GCA_035084655.1,data/assemblies/HPGP_GLOBAL/JOR-005.fna,1,1724222,1724222,1724222,38.65941,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,JOR-006,GCA_035083625.1,data/assemblies/HPGP_GLOBAL/JOR-006.fna,1,1725642,1725642,1725642,38.72773,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,JOR-007,GCA_035081865.1,data/assemblies/HPGP_GLOBAL/JOR-007.fna,1,1670567,1670567,1670567,38.77007,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,JOR-009,GCA_035080205.1,data/assemblies/HPGP_GLOBAL/JOR-009.fna,1,1632805,1632805,1632805,38.85822,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KAZ-001,GCA_035079215.1,data/assemblies/HPGP_GLOBAL/KAZ-001.fna,1,1660958,1660958,1660958,38.84204,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KGZ-001,GCA_035077345.1,data/assemblies/HPGP_GLOBAL/KGZ-001.fna,1,1668232,1668232,1668232,38.7807,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KGZ-004,GCA_035074525.1,data/assemblies/HPGP_GLOBAL/KGZ-004.fna,1,1676629,1676629,1676629,38.72562,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KGZ-009,GCA_035070845.1,data/assemblies/HPGP_GLOBAL/KGZ-009.fna,1,1638002,1638002,1638002,38.88182,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KGZ-010,GCA_035069945.1,data/assemblies/HPGP_GLOBAL/KGZ-010.fna,1,1697762,1697762,1697762,38.70472,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-002,GCA_035183185.1,data/assemblies/HPGP_GLOBAL/KOR-002.fna,1,1597612,1597612,1597612,38.85606,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-007,GCA_035183105.1,data/assemblies/HPGP_GLOBAL/KOR-007.fna,1,1573924,1573924,1573924,38.94133,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-008,GCA_035183085.1,data/assemblies/HPGP_GLOBAL/KOR-008.fna,1,1573168,1573168,1573168,38.86699,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-010,GCA_035183045.1,data/assemblies/HPGP_GLOBAL/KOR-010.fna,1,1582866,1582866,1582866,38.83411,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-013,GCA_035069125.1,data/assemblies/HPGP_GLOBAL/KOR-013.fna,1,1620816,1620816,1620816,38.76591,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-014,GCA_035068325.1,data/assemblies/HPGP_GLOBAL/KOR-014.fna,1,1558002,1558002,1558002,38.98416,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-019,GCA_035067645.1,data/assemblies/HPGP_GLOBAL/KOR-019.fna,1,1622433,1622433,1622433,38.74767,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-022,GCA_035067585.1,data/assemblies/HPGP_GLOBAL/KOR-022.fna,1,1566880,1566880,1566880,38.9174,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-027,GCA_035067505.1,data/assemblies/HPGP_GLOBAL/KOR-027.fna,1,1623106,1623106,1623106,38.77701,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-028,GCA_035067485.1,data/assemblies/HPGP_GLOBAL/KOR-028.fna,1,1571838,1571838,1571838,38.9126,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-036,GCA_035182925.1,data/assemblies/HPGP_GLOBAL/KOR-036.fna,1,1620264,1620264,1620264,38.78127,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-041,GCA_035182885.1,data/assemblies/HPGP_GLOBAL/KOR-041.fna,1,1605825,1605825,1605825,38.77228,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-042,GCA_035182865.1,data/assemblies/HPGP_GLOBAL/KOR-042.fna,1,1593735,1593735,1593735,38.80193,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-044,GCA_035154245.1,data/assemblies/HPGP_GLOBAL/KOR-044.fna,1,1608074,1608074,1608074,38.77266,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-046,GCA_035152275.1,data/assemblies/HPGP_GLOBAL/KOR-046.fna,1,1611772,1611772,1611772,38.7373,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-047,GCA_035151455.1,data/assemblies/HPGP_GLOBAL/KOR-047.fna,1,1567034,1567034,1567034,38.92832,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-049,GCA_035149765.1,data/assemblies/HPGP_GLOBAL/KOR-049.fna,1,1615428,1615428,1615428,38.79808,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-050,GCA_035148425.1,data/assemblies/HPGP_GLOBAL/KOR-050.fna,1,1611527,1611527,1611527,38.84639,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-101,GCA_035147585.1,data/assemblies/HPGP_GLOBAL/KOR-101.fna,1,1628820,1628820,1628820,38.67272,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-105,GCA_035146795.1,data/assemblies/HPGP_GLOBAL/KOR-105.fna,1,1593957,1593957,1593957,38.76824,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-109,GCA_035145775.1,data/assemblies/HPGP_GLOBAL/KOR-109.fna,1,1610271,1610271,1610271,38.74621,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-110,GCA_035144775.1,data/assemblies/HPGP_GLOBAL/KOR-110.fna,1,1623221,1623221,1623221,38.68709,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,KOR-116,GCA_035061705.1,data/assemblies/HPGP_GLOBAL/KOR-116.fna,1,1659610,1659610,1659610,38.62986,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LAT-002,GCA_035143715.1,data/assemblies/HPGP_GLOBAL/LAT-002.fna,1,1609167,1609167,1609167,38.92474,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LAT-003,GCA_035064585.1,data/assemblies/HPGP_GLOBAL/LAT-003.fna,1,1685446,1685446,1685446,38.76742,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LAT-009,GCA_035139465.1,data/assemblies/HPGP_GLOBAL/LAT-009.fna,1,1650243,1650243,1650243,38.94075,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LAT-014,GCA_035136325.1,data/assemblies/HPGP_GLOBAL/LAT-014.fna,1,1648207,1648207,1648207,38.87479,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LAT-015,GCA_035135185.1,data/assemblies/HPGP_GLOBAL/LAT-015.fna,1,1639778,1639778,1639778,38.88892,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LAT-017,GCA_035133835.1,data/assemblies/HPGP_GLOBAL/LAT-017.fna,1,1682262,1682262,1682262,38.83551,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LAT-018,GCA_035064145.1,data/assemblies/HPGP_GLOBAL/LAT-018.fna,1,1642365,1642365,1642365,38.93854,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LAT-019,GCA_035133235.1,data/assemblies/HPGP_GLOBAL/LAT-019.fna,1,1647783,1647783,1647783,38.85888,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LAT-021,GCA_035131815.1,data/assemblies/HPGP_GLOBAL/LAT-021.fna,1,1668928,1668928,1668928,38.76914,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LAT-023,GCA_035130095.1,data/assemblies/HPGP_GLOBAL/LAT-023.fna,1,1645794,1645794,1645794,38.85347,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LAT-024,GCA_035128965.1,data/assemblies/HPGP_GLOBAL/LAT-024.fna,1,1638412,1638412,1638412,38.92843,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LAT-026,GCA_035126575.1,data/assemblies/HPGP_GLOBAL/LAT-026.fna,1,1661550,1661550,1661550,38.84909,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LAT-027,GCA_035125245.1,data/assemblies/HPGP_GLOBAL/LAT-027.fna,1,1604477,1604477,1604477,39.00156,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LAT-029,GCA_035123255.1,data/assemblies/HPGP_GLOBAL/LAT-029.fna,1,1660539,1660539,1660539,38.81523,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LIT-001,GCA_035121615.1,data/assemblies/HPGP_GLOBAL/LIT-001.fna,1,1677648,1677648,1677648,38.81166,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LIT-003,GCA_035119535.1,data/assemblies/HPGP_GLOBAL/LIT-003.fna,1,1650816,1650816,1650816,38.82425,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LIT-006,GCA_035117915.1,data/assemblies/HPGP_GLOBAL/LIT-006.fna,1,1631670,1631670,1631670,38.89107,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LIT-008,GCA_035117875.1,data/assemblies/HPGP_GLOBAL/LIT-008.fna,1,1552010,1552010,1552010,39.19988,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LIT-010,GCA_035117855.1,data/assemblies/HPGP_GLOBAL/LIT-010.fna,1,1674537,1674537,1674537,38.79263,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LIT-013,GCA_035117815.1,data/assemblies/HPGP_GLOBAL/LIT-013.fna,1,1654125,1654125,1654125,38.89791,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LIT-020,GCA_035117795.1,data/assemblies/HPGP_GLOBAL/LIT-020.fna,1,1607678,1607678,1607678,39.04949,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LIT-021,GCA_035054865.1,data/assemblies/HPGP_GLOBAL/LIT-021.fna,1,1684671,1684671,1684671,38.80402,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LIT-025,GCA_035117615.1,data/assemblies/HPGP_GLOBAL/LIT-025.fna,1,1667509,1667509,1667509,38.81526,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LIT-028,GCA_035053025.1,data/assemblies/HPGP_GLOBAL/LIT-028.fna,1,1672940,1672940,1672940,38.76074,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LIT-032,GCA_035051445.1,data/assemblies/HPGP_GLOBAL/LIT-032.fna,1,1616573,1616573,1616573,38.98154,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,LIT-041,GCA_035050625.1,data/assemblies/HPGP_GLOBAL/LIT-041.fna,1,1657925,1657925,1657925,38.77365,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MAL-003,GCA_035117155.1,data/assemblies/HPGP_GLOBAL/MAL-003.fna,1,1605592,1605592,1605592,38.7672,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MAL-005,GCA_035117085.1,data/assemblies/HPGP_GLOBAL/MAL-005.fna,1,1586094,1586094,1586094,38.84921,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MAL-006,GCA_035117065.1,data/assemblies/HPGP_GLOBAL/MAL-006.fna,1,1664417,1664417,1664417,38.49871,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MAL-007,GCA_035117045.1,data/assemblies/HPGP_GLOBAL/MAL-007.fna,1,1699103,1699103,1699103,38.68323,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MAL-012,GCA_035115545.1,data/assemblies/HPGP_GLOBAL/MAL-012.fna,1,1591039,1591039,1591039,38.6905,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MAL-018,GCA_035112185.1,data/assemblies/HPGP_GLOBAL/MAL-018.fna,1,1622971,1622971,1622971,38.72472,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MAL-019,GCA_035111225.1,data/assemblies/HPGP_GLOBAL/MAL-019.fna,1,1615796,1615796,1615796,39.12833,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MAL-021,GCA_035109285.1,data/assemblies/HPGP_GLOBAL/MAL-021.fna,1,1658488,1658488,1658488,38.51116,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MAL-023,GCA_035108005.1,data/assemblies/HPGP_GLOBAL/MAL-023.fna,1,1582641,1582641,1582641,38.75882,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MEX-001,GCA_035106305.1,data/assemblies/HPGP_GLOBAL/MEX-001.fna,1,1706154,1706154,1706154,38.6995,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MEX-002,GCA_035105485.1,data/assemblies/HPGP_GLOBAL/MEX-002.fna,1,1676517,1676517,1676517,38.87035,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MEX-003,GCA_035104665.1,data/assemblies/HPGP_GLOBAL/MEX-003.fna,1,1667742,1667742,1667742,38.93492,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MEX-004,GCA_035104495.1,data/assemblies/HPGP_GLOBAL/MEX-004.fna,1,1621730,1621730,1621730,39.02592,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MEX-007,GCA_035103015.1,data/assemblies/HPGP_GLOBAL/MEX-007.fna,1,1575038,1575038,1575038,39.18737,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MEX-008,GCA_035102095.1,data/assemblies/HPGP_GLOBAL/MEX-008.fna,1,1642782,1642782,1642782,38.90869,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MEX-009,GCA_035101275.1,data/assemblies/HPGP_GLOBAL/MEX-009.fna,1,1569832,1569832,1569832,39.21496,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MEX-012,GCA_035099675.1,data/assemblies/HPGP_GLOBAL/MEX-012.fna,1,1653021,1653021,1653021,38.93296,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MEX-023,GCA_035099075.1,data/assemblies/HPGP_GLOBAL/MEX-023.fna,1,1595213,1595213,1595213,39.01466,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MEX-024,GCA_035098295.1,data/assemblies/HPGP_GLOBAL/MEX-024.fna,1,1657324,1657324,1657324,38.98544,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MEX-027,GCA_035097795.1,data/assemblies/HPGP_GLOBAL/MEX-027.fna,1,1664528,1664528,1664528,38.87637,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MEX-028,GCA_035097095.1,data/assemblies/HPGP_GLOBAL/MEX-028.fna,1,1562280,1562280,1562280,39.00594,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MEX-032,GCA_035096475.1,data/assemblies/HPGP_GLOBAL/MEX-032.fna,1,1631020,1631020,1631020,39.01068,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MEX-035,GCA_035095755.1,data/assemblies/HPGP_GLOBAL/MEX-035.fna,1,1632040,1632040,1632040,38.99647,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
HPGP_GLOBAL,MEX-040,GCA_035094615.1,data/assemblies/HPGP_GLOBAL/MEX-040.fna,1,1661496,1661496,1661496,38.86654,0,PASS,PASS,NOT_COMPUTED,NOT_COMPUTED,NCBI_H_PYLORI_RECORD,PASS
