dataset_id,isolate_id,blast_task,hit_rank,subject_sequence,query_start,query_end,subject_start,subject_end,identity,coverage,marker_spanning,nearest_marker_distance_bp
CHINA_NINGXIA_2022,SHZY22,blastn,20,JAHXLE010000007.1,1006,1021,87480,87465,1.0,0.005390835579514825,False,1122
CHINA_NINGXIA_2022,SHZY22,blastn,21,JAHXLE010000015.1,122,143,10067,10045,0.9130400000000001,0.00774932614555256,False,2000
CHINA_NINGXIA_2022,SHZY23,blastn,1,JAHXLF010000012.1,293,312,16410,16429,0.95,0.006738544474393531,False,1831
CHINA_NINGXIA_2022,SHZY23,blastn,2,JAHXLF010000001.1,84,103,87934,87915,0.95,0.006738544474393531,False,2040
CHINA_NINGXIA_2022,SHZY23,blastn,3,JAHXLF010000001.1,87,105,141108,141126,0.9473699999999999,0.006401617250673854,False,2038
CHINA_NINGXIA_2022,SHZY23,blastn,4,JAHXLF010000001.1,80,101,463208,463232,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY23,blastn,5,JAHXLF010000001.1,1736,1764,537663,537635,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY23,blastn,6,JAHXLF010000001.1,543,558,620259,620244,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY23,blastn,7,JAHXLF010000001.1,1006,1021,634647,634632,1.0,0.005390835579514825,False,1122
CHINA_NINGXIA_2022,SHZY23,blastn,8,JAHXLF010000005.1,63,104,35861,35901,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY23,blastn,9,JAHXLF010000003.1,1057,1073,63406,63422,1.0,0.0057277628032345014,False,1070
CHINA_NINGXIA_2022,SHZY23,blastn,10,JAHXLF010000003.1,72,93,150018,149997,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY23,blastn,11,JAHXLF010000003.1,1514,1532,25635,25653,0.9473699999999999,0.006401617250673854,False,611
CHINA_NINGXIA_2022,SHZY23,blastn,12,JAHXLF010000003.1,66,99,134781,134746,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY23,blastn,13,JAHXLF010000003.1,1634,1649,2104,2089,1.0,0.005390835579514825,False,494
CHINA_NINGXIA_2022,SHZY23,blastn,14,JAHXLF010000003.1,64,89,54008,54033,0.84615,0.00876010781671159,False,2054
CHINA_NINGXIA_2022,SHZY23,blastn,15,JAHXLF010000007.1,2226,2244,4320,4338,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY23,blastn,16,JAHXLF010000015.1,61,84,12528,12551,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY23,blastn,17,JAHXLF010000010.1,516,534,13038,13056,0.9473699999999999,0.006401617250673854,False,1609
CHINA_NINGXIA_2022,SHZY23,blastn,18,JAHXLF010000021.1,1956,1971,2969,2954,1.0,0.005390835579514825,False,172
CHINA_NINGXIA_2022,SHZY23,blastn,19,JAHXLF010000018.1,63,83,2225,2205,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY24,blastn,1,JAHXLG010000018.1,2275,2302,10024,9997,0.85714,0.009433962264150943,False,131
CHINA_NINGXIA_2022,SHZY24,blastn,2,JAHXLG010000011.1,55,82,20599,20572,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY24,blastn,3,JAHXLG010000016.1,2222,2238,16683,16667,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY24,blastn,4,JAHXLG010000015.1,72,93,3190,3211,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY24,blastn,5,JAHXLG010000015.1,66,99,18384,18419,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY24,blastn,6,JAHXLG010000001.1,603,624,33975,33954,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY24,blastn,7,JAHXLG010000001.1,2180,2196,70267,70251,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY24,blastn,8,JAHXLG010000001.1,1736,1764,23506,23534,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY24,blastn,9,JAHXLG010000001.1,80,101,93388,93364,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY24,blastn,10,JAHXLG010000009.1,177,195,198,216,0.9473699999999999,0.006401617250673854,False,1948
CHINA_NINGXIA_2022,SHZY24,blastn,11,JAHXLG010000009.1,2226,2244,7600,7618,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY24,blastn,12,JAHXLG010000026.1,61,84,10516,10539,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY24,blastn,13,JAHXLG010000002.1,1059,1082,31541,31564,0.875,0.008086253369272238,False,1061
CHINA_NINGXIA_2022,SHZY24,blastn,14,JAHXLG010000002.1,85,103,135439,135421,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY24,blastn,15,JAHXLG010000002.1,64,84,78966,78986,0.90476,0.007075471698113208,False,2059
CHINA_NINGXIA_2022,SHZY24,blastn,16,JAHXLG010000010.1,516,534,12569,12587,0.9473699999999999,0.006401617250673854,False,1609
CHINA_NINGXIA_2022,SHZY24,blastn,17,JAHXLG010000007.1,1006,1021,18523,18538,1.0,0.005390835579514825,False,1122
CHINA_NINGXIA_2022,SHZY24,blastn,18,JAHXLG010000007.1,543,558,32837,32852,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY24,blastn,19,JAHXLG010000037.1,1956,1971,2259,2274,1.0,0.005390835579514825,False,172
CHINA_NINGXIA_2022,SHZY24,blastn,20,JAHXLG010000022.1,926,941,14151,14136,1.0,0.005390835579514825,False,1202
CHINA_NINGXIA_2022,SHZY25,megablast,1,JAHXLH010000024.1,1,2968,928,3902,0.98925,1.0026954177897573,True,0
CHINA_NINGXIA_2022,SHZY25,blastn,1,JAHXLH010000024.1,1,2968,928,3902,0.98925,1.0026954177897573,True,0
CHINA_NINGXIA_2022,SHZY25,blastn,2,JAHXLH010000003.1,2275,2302,10158,10131,0.85714,0.009433962264150943,False,131
CHINA_NINGXIA_2022,SHZY25,blastn,3,JAHXLH010000003.1,1057,1073,58909,58925,1.0,0.0057277628032345014,False,1070
CHINA_NINGXIA_2022,SHZY25,blastn,4,JAHXLH010000003.1,62,82,64643,64663,0.90476,0.007075471698113208,False,2061
CHINA_NINGXIA_2022,SHZY25,blastn,5,JAHXLH010000004.1,72,93,37856,37835,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY25,blastn,6,JAHXLH010000004.1,66,99,23029,22994,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY25,blastn,7,JAHXLH010000021.1,57,89,10394,10362,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY25,blastn,8,JAHXLH010000021.1,63,83,9044,9064,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY25,blastn,9,JAHXLH010000018.1,2222,2238,17003,16987,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY25,blastn,10,JAHXLH010000014.1,50,66,872,856,1.0,0.0057277628032345014,False,2077
CHINA_NINGXIA_2022,SHZY25,blastn,11,JAHXLH010000012.1,74,90,36998,36982,1.0,0.0057277628032345014,False,2053
CHINA_NINGXIA_2022,SHZY25,blastn,12,JAHXLH010000008.1,2226,2244,4322,4340,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY25,blastn,13,JAHXLH010000022.1,61,84,10247,10270,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY25,blastn,14,JAHXLH010000020.1,177,195,2328,2310,0.9473699999999999,0.006401617250673854,False,1948
CHINA_NINGXIA_2022,SHZY25,blastn,15,JAHXLH010000002.1,85,103,226704,226722,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY25,blastn,16,JAHXLH010000002.1,1187,1202,253400,253385,1.0,0.005390835579514825,False,941
CHINA_NINGXIA_2022,SHZY25,blastn,17,JAHXLH010000016.1,728,746,9840,9858,0.9473699999999999,0.006401617250673854,False,1397
CHINA_NINGXIA_2022,SHZY25,blastn,18,JAHXLH010000016.1,80,103,17010,16987,0.875,0.008086253369272238,False,2040
CHINA_NINGXIA_2022,SHZY25,blastn,19,JAHXLH010000010.1,516,534,42828,42810,0.9473699999999999,0.006401617250673854,False,1609
CHINA_NINGXIA_2022,SHZY25,blastn,20,JAHXLH010000001.1,80,101,185811,185835,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY25,blastn,21,JAHXLH010000001.1,543,558,337941,337926,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY25,blastn,22,JAHXLH010000001.1,75,99,354315,354293,0.88,0.008423180592991913,False,2044
CHINA_NINGXIA_2022,SHZY26,blastn,1,JAHXLI010000009.1,63,104,35971,36011,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY26,blastn,2,JAHXLI010000009.1,1953,1969,54710,54694,1.0,0.0057277628032345014,False,174
CHINA_NINGXIA_2022,SHZY26,blastn,3,JAHXLI010000003.1,57,89,879,911,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY26,blastn,4,JAHXLI010000003.1,72,93,15383,15404,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY26,blastn,5,JAHXLI010000003.1,66,99,30366,30401,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY26,blastn,6,JAHXLI010000003.1,63,83,2229,2209,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY26,blastn,7,JAHXLI010000002.1,65,101,88943,88905,0.8,0.013477088948787063,False,2042
CHINA_NINGXIA_2022,SHZY26,blastn,8,JAHXLI010000002.1,1736,1764,14498,14526,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY26,blastn,9,JAHXLI010000002.1,85,103,463242,463260,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY26,blastn,10,JAHXLI010000017.1,61,101,1008,970,0.78049,0.013814016172506738,False,2042
CHINA_NINGXIA_2022,SHZY26,blastn,11,JAHXLI010000013.1,2222,2238,16899,16883,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY26,blastn,12,JAHXLI010000001.1,1006,1021,18511,18526,1.0,0.005390835579514825,False,1122
CHINA_NINGXIA_2022,SHZY27,megablast,1,JAHXLJ010000010.1,1,2968,31824,34797,0.98958,1.0023584905660377,True,0
CHINA_NINGXIA_2022,SHZY27,blastn,1,JAHXLJ010000010.1,1,2968,31824,34797,0.98958,1.0023584905660377,True,0
CHINA_NINGXIA_2022,SHZY27,blastn,2,JAHXLJ010000010.1,516,534,76382,76364,0.9473699999999999,0.006401617250673854,False,1609
CHINA_NINGXIA_2022,SHZY27,blastn,3,JAHXLJ010000022.1,55,82,8095,8068,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY27,blastn,4,JAHXLJ010000004.1,277,296,74238,74219,0.95,0.006738544474393531,False,1847
CHINA_NINGXIA_2022,SHZY27,blastn,5,JAHXLJ010000003.1,2222,2238,17041,17025,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY27,blastn,6,JAHXLJ010000011.1,57,89,902,934,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY27,blastn,7,JAHXLJ010000011.1,72,93,15115,15136,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY27,blastn,8,JAHXLJ010000011.1,66,99,30824,30859,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY27,blastn,9,JAHXLJ010000011.1,63,83,2252,2232,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY27,blastn,10,JAHXLJ010000001.1,2180,2196,198406,198422,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY27,blastn,11,JAHXLJ010000006.1,1059,1082,498,521,0.875,0.008086253369272238,False,1061
CHINA_NINGXIA_2022,SHZY27,blastn,12,JAHXLJ010000006.1,85,103,56707,56689,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY27,blastn,13,JAHXLJ010000006.1,87,105,113724,113742,0.9473699999999999,0.006401617250673854,False,2038
CHINA_NINGXIA_2022,SHZY27,blastn,14,JAHXLJ010000002.1,1736,1764,16044,16016,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY27,blastn,15,JAHXLJ010000017.1,2226,2244,5289,5271,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY27,blastn,16,JAHXLJ010000025.1,1371,1386,6321,6336,1.0,0.005390835579514825,False,757
CHINA_NINGXIA_2022,SHZY28,blastn,1,JAHXLK010000016.1,293,312,13488,13469,0.95,0.006738544474393531,False,1831
CHINA_NINGXIA_2022,SHZY28,blastn,2,JAHXLK010000005.1,63,104,71448,71408,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY28,blastn,3,JAHXLK010000003.1,72,93,39306,39285,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY28,blastn,4,JAHXLK010000003.1,57,89,54400,54368,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY28,blastn,5,JAHXLK010000003.1,66,99,23506,23471,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY28,blastn,6,JAHXLK010000015.1,72,93,4395,4416,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY28,blastn,7,JAHXLK010000015.1,66,99,20195,20230,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY28,blastn,8,JAHXLK010000001.1,2180,2196,373062,373078,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY28,blastn,9,JAHXLK010000001.1,603,624,409130,409151,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY28,blastn,10,JAHXLK010000001.1,80,101,350193,350217,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY28,blastn,11,JAHXLK010000001.1,1736,1764,419719,419691,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY28,blastn,12,JAHXLK010000001.1,2104,2119,377837,377852,1.0,0.005390835579514825,False,24
CHINA_NINGXIA_2022,SHZY28,blastn,13,JAHXLK010000001.1,543,558,500092,500077,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY28,blastn,14,JAHXLK010000004.1,85,103,21295,21313,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY28,blastn,15,JAHXLK010000004.1,64,84,31310,31290,0.90476,0.007075471698113208,False,2059
CHINA_NINGXIA_2022,SHZY28,blastn,16,JAHXLK010000002.1,61,84,1005,982,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY29,blastn,1,JAHXLL010000003.1,55,82,116446,116473,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY29,blastn,2,JAHXLL010000003.1,72,93,195573,195552,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY29,blastn,3,JAHXLL010000003.1,57,89,210454,210422,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY29,blastn,4,JAHXLL010000003.1,66,99,180012,179977,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY29,blastn,5,JAHXLL010000003.1,68,86,206227,206209,0.9473699999999999,0.006401617250673854,False,2057
CHINA_NINGXIA_2022,SHZY29,blastn,6,JAHXLL010000003.1,63,83,209104,209124,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY29,blastn,7,JAHXLL010000006.1,2222,2238,150997,151013,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY29,blastn,8,JAHXLL010000010.1,63,104,35948,35988,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY29,blastn,9,JAHXLL010000001.1,2180,2196,162134,162118,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY29,blastn,10,JAHXLL010000001.1,1736,1764,115083,115111,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY29,blastn,11,JAHXLL010000001.1,80,101,184811,184787,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY29,blastn,12,JAHXLL010000001.1,543,558,32758,32773,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY29,blastn,13,JAHXLL010000007.1,2226,2244,60292,60274,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY29,blastn,14,JAHXLL010000002.1,85,103,91002,90984,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY29,blastn,15,JAHXLL010000002.1,64,84,78544,78564,0.90476,0.007075471698113208,False,2059
CHINA_NINGXIA_2022,SHZY29,blastn,16,JAHXLL010000002.1,75,90,157351,157366,1.0,0.005390835579514825,False,2053
CHINA_NINGXIA_2022,SHZY29,blastn,17,JAHXLL010000015.1,61,84,1006,983,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY29,blastn,18,JAHXLL010000011.1,1371,1386,30818,30803,1.0,0.005390835579514825,False,757
CHINA_NINGXIA_2022,SHZY30,blastn,1,JAHXLM010000008.1,2634,2653,54812,54831,1.0,0.006738544474393531,False,490
CHINA_NINGXIA_2022,SHZY30,blastn,2,JAHXLM010000003.1,55,82,96530,96503,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY30,blastn,3,JAHXLM010000003.1,57,89,874,906,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY30,blastn,4,JAHXLM010000003.1,72,93,15700,15721,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY30,blastn,5,JAHXLM010000003.1,66,99,31562,31597,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY30,blastn,6,JAHXLM010000003.1,63,83,2224,2204,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY30,blastn,7,JAHXLM010000007.1,84,103,11029,11048,0.95,0.006738544474393531,False,2040
CHINA_NINGXIA_2022,SHZY30,blastn,8,JAHXLM010000007.1,64,84,23201,23181,0.90476,0.007075471698113208,False,2059
CHINA_NINGXIA_2022,SHZY30,blastn,9,JAHXLM010000006.1,63,104,70112,70072,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY30,blastn,10,JAHXLM010000002.1,2222,2238,162721,162737,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY30,blastn,11,JAHXLM010000002.1,61,84,1006,983,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY30,blastn,12,JAHXLM010000001.1,2180,2196,160838,160822,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY30,blastn,13,JAHXLM010000001.1,1736,1764,113705,113733,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY30,blastn,14,JAHXLM010000001.1,80,101,190628,190604,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY30,blastn,15,JAHXLM010000001.1,543,558,32740,32755,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY30,blastn,16,JAHXLM010000010.1,2226,2244,63119,63101,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY31,blastn,1,JAHXLN010000007.1,72,93,15449,15470,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY31,blastn,2,JAHXLN010000007.1,66,99,30828,30863,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY31,blastn,3,JAHXLN010000007.1,63,83,2356,2336,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY31,blastn,4,JAHXLN010000004.1,2222,2238,105158,105174,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY31,blastn,5,JAHXLN010000001.1,603,624,125318,125297,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY31,blastn,6,JAHXLN010000001.1,2180,2196,159421,159405,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY31,blastn,7,JAHXLN010000001.1,1736,1764,114762,114790,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY31,blastn,8,JAHXLN010000001.1,80,101,182099,182075,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY31,blastn,9,JAHXLN010000001.1,543,558,32834,32849,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY31,blastn,10,JAHXLN010000005.1,70,104,37146,37181,0.8055599999999999,0.012129380053908356,False,2039
CHINA_NINGXIA_2022,SHZY31,blastn,11,JAHXLN010000002.1,1059,1082,31336,31359,0.875,0.008086253369272238,False,1061
CHINA_NINGXIA_2022,SHZY31,blastn,12,JAHXLN010000018.1,61,84,1008,985,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY31,blastn,13,JAHXLN010000010.1,2226,2244,62528,62510,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY31,blastn,14,JAHXLN010000014.1,2805,2841,6610,6647,0.78947,0.012803234501347708,False,661
CHINA_NINGXIA_2022,SHZY31,blastn,15,JAHXLN010000012.1,62,82,33883,33903,0.90476,0.007075471698113208,False,2061
CHINA_NINGXIA_2022,SHZY32,blastn,1,JAHXLO010000009.1,55,87,65652,65686,0.82857,0.01179245283018868,False,2056
CHINA_NINGXIA_2022,SHZY32,blastn,2,JAHXLO010000009.1,66,99,131175,131140,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY32,blastn,3,JAHXLO010000005.1,84,103,80495,80476,0.95,0.006738544474393531,False,2040
CHINA_NINGXIA_2022,SHZY32,blastn,4,JAHXLO010000005.1,87,105,134894,134912,0.9473699999999999,0.006401617250673854,False,2038
CHINA_NINGXIA_2022,SHZY32,blastn,5,JAHXLO010000031.1,57,89,880,912,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY32,blastn,6,JAHXLO010000031.1,63,83,2230,2210,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY32,blastn,7,JAHXLO010000003.1,2180,2196,51055,51071,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY32,blastn,8,JAHXLO010000003.1,80,101,21239,21263,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY32,blastn,9,JAHXLO010000003.1,1736,1764,95754,95726,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY32,blastn,10,JAHXLO010000027.1,2222,2238,2632,2648,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY32,blastn,11,JAHXLO010000026.1,72,93,4427,4448,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY32,blastn,12,JAHXLO010000014.1,63,104,11148,11108,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY32,blastn,13,JAHXLO010000030.1,61,84,10401,10424,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY32,blastn,14,JAHXLO010000012.1,516,534,46383,46365,0.9473699999999999,0.006401617250673854,False,1609
CHINA_NINGXIA_2022,SHZY32,blastn,15,JAHXLO010000004.1,543,558,47067,47052,1.0,0.005390835579514825,False,1585
CHINA_NINGXIA_2022,SHZY32,blastn,16,JAHXLO010000004.1,1006,1021,61380,61365,1.0,0.005390835579514825,False,1122
CHINA_NINGXIA_2022,SHZY32,blastn,17,JAHXLO010000020.1,1371,1386,30816,30801,1.0,0.005390835579514825,False,757
CHINA_NINGXIA_2022,SHZY33,blastn,1,JAHXLP010000006.1,55,82,63450,63477,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY33,blastn,2,JAHXLP010000006.1,72,93,141523,141502,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY33,blastn,3,JAHXLP010000006.1,57,89,156394,156362,0.82857,0.01179245283018868,False,2054
CHINA_NINGXIA_2022,SHZY33,blastn,4,JAHXLP010000006.1,1514,1532,21896,21914,0.9473699999999999,0.006401617250673854,False,611
CHINA_NINGXIA_2022,SHZY33,blastn,5,JAHXLP010000006.1,2946,2964,119322,119340,0.9473699999999999,0.006401617250673854,False,802
CHINA_NINGXIA_2022,SHZY33,blastn,6,JAHXLP010000006.1,66,99,127183,127148,0.81081,0.012466307277628033,False,2044
CHINA_NINGXIA_2022,SHZY33,blastn,7,JAHXLP010000006.1,63,83,155044,155064,0.90476,0.007075471698113208,False,2060
CHINA_NINGXIA_2022,SHZY33,blastn,8,JAHXLP010000002.1,64,105,238478,238517,0.78571,0.014150943396226415,False,2038
CHINA_NINGXIA_2022,SHZY33,blastn,9,JAHXLP010000002.1,87,105,89930,89912,0.9473699999999999,0.006401617250673854,False,2038
CHINA_NINGXIA_2022,SHZY33,blastn,10,JAHXLP010000002.1,85,103,147064,147082,0.9473699999999999,0.006401617250673854,False,2040
CHINA_NINGXIA_2022,SHZY33,blastn,11,JAHXLP010000002.1,64,84,159303,159283,0.90476,0.007075471698113208,False,2059
CHINA_NINGXIA_2022,SHZY33,blastn,12,JAHXLP010000002.1,1187,1202,179387,179372,1.0,0.005390835579514825,False,941
CHINA_NINGXIA_2022,SHZY33,blastn,13,JAHXLP010000005.1,2222,2238,105293,105309,1.0,0.0057277628032345014,False,78
CHINA_NINGXIA_2022,SHZY33,blastn,14,JAHXLP010000003.1,2180,2196,68641,68657,1.0,0.0057277628032345014,False,36
CHINA_NINGXIA_2022,SHZY33,blastn,15,JAHXLP010000003.1,603,624,104717,104738,0.9090900000000001,0.007412398921832884,False,1519
CHINA_NINGXIA_2022,SHZY33,blastn,16,JAHXLP010000003.1,80,101,38850,38874,0.88,0.008423180592991913,False,2042
CHINA_NINGXIA_2022,SHZY33,blastn,17,JAHXLP010000003.1,1736,1764,115506,115478,0.82759,0.00977088948787062,False,379
CHINA_NINGXIA_2022,SHZY33,blastn,18,JAHXLP010000003.1,19,83,147476,147419,0.7230800000000001,0.021900269541778976,False,2060
CHINA_NINGXIA_2022,SHZY33,blastn,19,JAHXLP010000016.1,63,104,37214,37254,0.7907,0.014487870619946091,False,2039
CHINA_NINGXIA_2022,SHZY33,blastn,20,JAHXLP010000023.1,61,84,11814,11837,0.875,0.008086253369272238,False,2059
CHINA_NINGXIA_2022,SHZY33,blastn,21,JAHXLP010000013.1,516,534,45943,45925,0.9473699999999999,0.006401617250673854,False,1609
CHINA_NINGXIA_2022,SHZY33,blastn,22,JAHXLP010000012.1,2226,2244,63073,63055,0.9473699999999999,0.006401617250673854,False,82
CHINA_NINGXIA_2022,SHZY33,blastn,23,JAHXLP010000007.1,80,95,76449,76464,1.0,0.005390835579514825,False,2048
CHINA_NINGXIA_2022,SHZY34,blastn,1,JAHXLQ010000007.1,55,82,95450,95423,0.85714,0.009433962264150943,False,2061
CHINA_NINGXIA_2022,SHZY34,blastn,2,JAHXLQ010000007.1,72,93,15320,15341,0.9090900000000001,0.007412398921832884,False,2050
CHINA_NINGXIA_2022,SHZY34,blastn,3,JAHXLQ010000007.1,68,86,5052,5070,0.9473699999999999,0.006401617250673854,False,2057
