scenario,stratum_type,stratum,dataset_id,antibiotic,n,n_resistant,n_susceptible,tp,tn,fp,fn,prevalence,sensitivity,specificity,false_susceptible_rate,false_resistant_rate,balanced_accuracy,mcc,ppv,npv,auroc_binary_score,auprc_binary_score,brier_binary_score,sensitivity_ci_low,sensitivity_ci_high,specificity_ci_low,specificity_ci_high,false_susceptible_rate_ci_low,false_susceptible_rate_ci_high,false_resistant_rate_ci_low,false_resistant_rate_ci_high,ppv_ci_low,ppv_ci_high,npv_ci_low,npv_ci_high,balanced_accuracy_bootstrap_low,balanced_accuracy_bootstrap_high,mcc_bootstrap_low,mcc_bootstrap_high,auroc_binary_score_bootstrap_low,auroc_binary_score_bootstrap_high,auprc_binary_score_bootstrap_low,auprc_binary_score_bootstrap_high,brier_binary_score_bootstrap_low,brier_binary_score_bootstrap_high
PRIMARY_ORIGINAL_I_EXCLUDED,LINEAGE_DESCRIPTIVE,SNP_CLUSTER_01,MULTI_COHORT,clarithromycin,124,32,92,32,92,0,0,0.25806451612903225,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8911188393206471,1.0,0.9606967122604819,1.0,0.0,0.10888116067935288,0.0,0.03930328773951803,0.8911188393206471,1.0,0.9606967122604819,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,LINEAGE_DESCRIPTIVE,SNP_CLUSTER_01,MULTI_COHORT,levofloxacin,128,41,87,37,87,0,4,0.3203125,0.902439024390244,1.0,0.0975609756097561,0.0,0.9512195121951219,0.9288548729303716,1.0,0.9560439560439561,0.9512195121951219,0.9336890243902439,0.03125,0.7686854506905387,0.9727725332016391,0.9584854340073622,1.0,0.027227466798360835,0.2313145493094612,0.0,0.041514565992637815,0.9051094125850101,1.0,0.891265090583202,0.987895432690013,0.9,0.9888888888888889,0.8559390042213103,0.9828731898973629,0.9,0.9888888888888889,0.8611085876937985,0.985303917345447,0.007633587786259542,0.06349206349206349
PRIMARY_ORIGINAL_I_EXCLUDED,LINEAGE_DESCRIPTIVE,SNP_CLUSTER_03,MULTI_COHORT,clarithromycin,108,44,64,42,63,1,2,0.4074074074074074,0.9545454545454546,0.984375,0.0454545454545454,0.015625,0.9694602272727273,0.9424411042593381,0.9767441860465116,0.9692307692307692,0.9694602272727273,0.950865241562916,0.027777777777777776,0.8452684223410106,0.9944470480046295,0.9159896735656463,0.9996044874859493,0.0055529519953704904,0.15473157765898934,0.00039551251405066395,0.08401032643435369,0.8771095172986603,0.9994113870684068,0.8932296794256009,0.9962517377804871,0.9302180861773884,1.0,0.8677486638061093,1.0,0.9302180861773884,1.0,0.8812694076054826,1.0,0.0,0.06481481481481481
PRIMARY_ORIGINAL_I_EXCLUDED,LINEAGE_DESCRIPTIVE,SNP_CLUSTER_03,MULTI_COHORT,levofloxacin,149,60,89,47,81,8,13,0.40268456375838924,0.7833333333333333,0.9101123595505618,0.2166666666666666,0.0898876404494382,0.8467228464419476,0.7047544259659396,0.8545454545454545,0.8617021276595744,0.8467228464419476,0.7566422615415903,0.14093959731543623,0.6580438212653474,0.8792839755373032,0.8305475188074153,0.9603900359249039,0.12071602446269675,0.3419561787346524,0.039609964075096114,0.1694524811925847,0.7333676840573414,0.9350485766689969,0.7751228052869426,0.9242570212446926,0.7843430912384717,0.9002757352941176,0.58416442525579,0.8080175970964978,0.7843430912384717,0.9002757352941176,0.6470433317052287,0.8481388731235494,0.09395973154362416,0.19463087248322147
PRIMARY_ORIGINAL_I_EXCLUDED,LINEAGE_DESCRIPTIVE,SNP_CLUSTER_04,MULTI_COHORT,clarithromycin,109,42,67,42,67,0,0,0.3853211009174312,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9159161450596448,1.0,0.9464303458729032,1.0,0.0,0.08408385494035513,0.0,0.053569654127096765,0.9159161450596448,1.0,0.9464303458729032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,LINEAGE_DESCRIPTIVE,SNP_CLUSTER_04,MULTI_COHORT,levofloxacin,110,29,81,28,81,0,1,0.2636363636363636,0.9655172413793104,1.0,0.0344827586206896,0.0,0.9827586206896552,0.9765974815013012,1.0,0.9878048780487805,0.9827586206896552,0.9746081504702194,0.00909090909090909,0.822355704511277,0.9991273531164201,0.9554797375436782,1.0,0.000872646883579922,0.1776442954887229,0.0,0.04452026245632174,0.8765638814997362,1.0,0.9339172906106933,0.9996912939036298,0.9428434065934066,1.0,0.9233494348090945,1.0,0.9428434065934066,1.0,0.9161616161616162,1.0,0.0,0.027522935779816515
PRIMARY_ORIGINAL_I_EXCLUDED,LINEAGE_DESCRIPTIVE,SNP_CLUSTER_05,MULTI_COHORT,clarithromycin,10,2,8,2,8,0,0,0.2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.15811388300841897,1.0,0.6305833524471807,1.0,0.0,0.841886116991581,0.0,0.3694166475528192,0.15811388300841897,1.0,0.6305833524471807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,LINEAGE_DESCRIPTIVE,SNP_CLUSTER_05,MULTI_COHORT,levofloxacin,10,2,8,2,8,0,0,0.2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.15811388300841897,1.0,0.6305833524471807,1.0,0.0,0.841886116991581,0.0,0.3694166475528192,0.15811388300841897,1.0,0.6305833524471807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,LINEAGE_DESCRIPTIVE,SNP_CLUSTER_06,MULTI_COHORT,clarithromycin,65,4,61,4,61,0,0,0.06153846153846154,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3976353643835253,1.0,0.9413187760677074,1.0,0.0,0.6023646356164746,0.0,0.05868122393229261,0.3976353643835253,1.0,0.9413187760677074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,LINEAGE_DESCRIPTIVE,SNP_CLUSTER_06,MULTI_COHORT,levofloxacin,65,22,43,22,43,0,0,0.3384615384615385,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8456274871844254,1.0,0.9177888788458615,1.0,0.0,0.15437251281557457,0.0,0.08221112115413848,0.8456274871844254,1.0,0.9177888788458615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,LINEAGE_DESCRIPTIVE,SNP_CLUSTER_07,MULTI_COHORT,clarithromycin,19,1,18,1,18,0,0,0.05263157894736842,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.025,1.0,0.8146980318621477,1.0,0.0,0.975,0.0,0.1853019681378522,0.025,1.0,0.8146980318621477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,LINEAGE_DESCRIPTIVE,SNP_CLUSTER_07,MULTI_COHORT,levofloxacin,19,7,12,7,12,0,0,0.3684210526315789,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5903836027749966,1.0,0.7353515306029488,1.0,0.0,0.40961639722500337,0.0,0.2646484693970512,0.5903836027749966,1.0,0.7353515306029488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,LINEAGE_DESCRIPTIVE,SNP_CLUSTER_08,MULTI_COHORT,clarithromycin,27,5,22,5,22,0,0,0.18518518518518517,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4781762498950185,1.0,0.8456274871844254,1.0,0.0,0.5218237501049814,0.0,0.15437251281557457,0.4781762498950185,1.0,0.8456274871844254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,LINEAGE_DESCRIPTIVE,SNP_CLUSTER_08,MULTI_COHORT,levofloxacin,27,14,13,14,13,0,0,0.5185185185185185,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7683642383498834,1.0,0.752947361999529,1.0,0.0,0.23163576165011646,0.0,0.24705263800047092,0.7683642383498834,1.0,0.752947361999529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
PRIMARY_ORIGINAL_I_EXCLUDED,HIGH_QUALITY_GENOMES_ONLY,FROZEN_COMPLETE_GENOME_QC_PASS,MULTI_COHORT,clarithromycin,464,130,334,128,333,1,2,0.2801724137931034,0.9846153846153848,0.997005988023952,0.0153846153846153,0.0029940119760479044,0.9908106863196684,0.9839468880631063,0.9922480620155039,0.9940298507462687,0.9908106863196684,0.9812930520428516,0.00646551724137931,0.945531118666212,0.998131391041748,0.9834321512863295,0.9999242010525732,0.0018686089582520536,0.054468881333788056,7.579894742685425e-05,0.01656784871367041,0.9575665749347008,0.999803757180744,0.9786012891613778,0.9992761677104763,0.9779411764705883,1.0,0.9640524471536933,1.0,0.9779411764705883,1.0,0.9577070135862988,1.0,0.0,0.015021459227467811
PRIMARY_ORIGINAL_I_EXCLUDED,HIGH_QUALITY_GENOMES_ONLY,FROZEN_COMPLETE_GENOME_QC_PASS,MULTI_COHORT,levofloxacin,510,177,333,157,325,8,20,0.34705882352941175,0.8870056497175142,0.975975975975976,0.1129943502824858,0.024024024024024024,0.9314908128467451,0.8781299288809575,0.9515151515151515,0.9420289855072463,0.9314908128467451,0.8832150014602657,0.054901960784313725,0.8308936853533933,0.9295981089956742,0.9532136334397682,0.9895723580868162,0.07040189100432585,0.16910631464660672,0.010427641913183804,0.04678636656023183,0.9067028852656702,0.9788381842382546,0.911885953095203,0.9642338935315377,0.907268869320428,0.9546816279041713,0.8347541990003113,0.9190805403587667,0.907268869320428,0.9546816279041713,0.8405550528768848,0.9227837919088996,0.036858447750904806,0.07497750787224457
