dataset_id,isolate_id,lineage_recomputed,clustering_method,core_variable_sites,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,development_5nn_distance,development_5nn_percentile
HPGP_GLOBAL,CHN-001,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.92111,70.96419,-17.600657,-4.922027,-0.78975403,1.9365948,-1.9448752,-1.3937308,1.0551013,-0.6045569,0.1735441047027506,0.1135265700483091
HPGP_GLOBAL,CHN-002,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,89.90555,68.89324,-15.9390955,-3.76185,-0.36667094,1.5420238,-0.9112569,-1.1697398,0.13810988,0.5102424,0.1602358719677907,0.1014492753623188
HPGP_GLOBAL,CHN-004,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.44876,69.50956,-16.381216,-3.7995276,-0.57152945,1.8072513,-1.4418429,-0.8039458,0.39228263,0.15617487,0.1218269423955968,0.0289855072463768
HPGP_GLOBAL,CHN-005,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.20869,70.85074,-17.536505,-5.030116,-0.84112245,2.6513484,-1.281578,-1.5506108,0.6880538,-0.05054631,0.126252138749021,0.0338164251207729
HPGP_GLOBAL,CHN-009,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.22388,70.631996,-17.172813,-5.2813973,-0.5353949,2.4768755,-1.2807671,-0.798582,0.4005966,-0.5438335,0.1379216543784426,0.0652173913043478
HPGP_GLOBAL,CHN-010,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.96468,70.146454,-17.180902,-5.437079,-1.1623579,2.6910987,-1.9117972,-1.3384569,0.84228003,0.19279051,0.1419384180558168,0.072463768115942
HPGP_GLOBAL,JAP-002,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.79016,71.82794,-18.941576,-6.6909823,-0.5154503,2.036045,-1.2029742,-0.94188404,0.7968623,-0.26082048,0.1519980520191813,0.0942028985507246
HPGP_GLOBAL,JAP-009,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.54296,70.75851,-17.597454,-4.791222,-0.84247375,2.4565694,-1.610559,-1.5285579,0.38641453,-0.08245739,0.1116923459780735,0.0144927536231884
HPGP_GLOBAL,JAP-010,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.62139,69.92595,-17.473604,-5.3842726,-0.7132199,2.3226788,-1.502315,-0.8035957,0.31335622,0.16291927,0.1028701731089638,0.0048309178743961
HPGP_GLOBAL,JAP-012,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.65227,69.37936,-17.279243,-5.5250626,-0.22204271,1.5475045,-1.1958824,-0.7117251,0.34283882,-0.06567734,0.1155551564723077,0.0217391304347826
HPGP_GLOBAL,JAP-013,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.41104,69.4364,-16.538464,-4.213119,-0.8184937,1.9609009,-0.5728954,-0.3017359,-0.15429765,-0.054145455,0.1455808001372471,0.0772946859903381
HPGP_GLOBAL,JAP-015,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.89826,71.58403,-18.812675,-5.4328837,-0.38692456,1.8863298,-1.4493374,-0.5612046,0.30318576,-0.07782683,0.1215243007344631,0.0241545893719806
HPGP_GLOBAL,JAP-019,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.859825,72.20141,-18.34202,-6.0044255,-0.74487907,2.6423273,-1.0198649,-0.6533111,0.18908925,0.39998767,0.1410112241641028,0.0676328502415458
HPGP_GLOBAL,JAP-022,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.74526,70.74193,-18.575739,-5.078141,-0.32011616,1.4125737,-1.017558,-0.44592953,0.19943213,0.11953922,0.1284740469838711,0.0410628019323671
HPGP_GLOBAL,JAP-028,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.68996,71.72758,-18.450312,-6.2443447,-0.56858367,2.1652954,-1.1245203,-1.1310997,0.42631194,-0.9576383,0.1771588777497467,0.1159420289855072
HPGP_GLOBAL,KOR-002,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.31707,67.87521,-15.690411,-3.5061054,-1.1520671,1.3312331,-0.5502313,-0.7932159,-0.94354916,-0.39216587,0.161029089610019,0.1038647342995169
HPGP_GLOBAL,KOR-007,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.53864,69.789375,-17.003376,-4.243802,-0.6146851,2.0499172,-1.6365601,-1.2960949,0.40866506,0.39028892,0.1146658826057426,0.0169082125603864
HPGP_GLOBAL,KOR-008,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.2518,68.56558,-15.612511,-3.4393687,-1.0803571,0.7470151,-0.84325385,-1.2061821,-0.17685792,-0.38842386,0.1270601367289921,0.036231884057971
HPGP_GLOBAL,KOR-010,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.34945,70.3397,-17.133167,-4.160524,-1.0203614,1.6915866,-1.5048274,-1.983746,0.3445384,0.6431939,0.1518788137287584,0.0893719806763285
HPGP_GLOBAL,KOR-013,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.33506,66.04794,-14.123905,-1.8223703,-0.50450027,1.7930229,-0.45947316,-0.043704376,-0.099615455,-0.6781871,0.2211656217391391,0.1376811594202898
HPGP_GLOBAL,KOR-014,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.92445,69.960625,-17.140541,-4.1128497,-0.91852313,2.0531225,-1.1536671,-1.0150167,0.49007997,-0.13977216,0.1293394776398991,0.0483091787439613
HPGP_GLOBAL,KOR-019,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,89.49764,66.95611,-14.938682,-3.171723,-0.76511157,1.3343855,-0.7678697,-0.88819075,-0.04121067,-0.23511963,0.1985873430423448,0.1231884057971014
HPGP_GLOBAL,KOR-022,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.630646,70.216,-16.863905,-3.9705045,-0.7490225,1.6732638,-0.92262816,-0.9889208,0.03161473,-0.5190648,0.1215610924789007,0.0265700483091787
HPGP_GLOBAL,KOR-027,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.520676,64.53154,-14.081535,-1.9765987,-0.45404172,0.39119995,-0.31676745,-0.31471017,0.37193438,-0.1961112,0.2523453518910967,0.2077294685990338
HPGP_GLOBAL,KOR-028,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.15779,69.929634,-16.745007,-4.740456,-0.6938105,2.4790163,-1.5876245,-1.7059942,0.21890226,-0.44712323,0.1321085159176989,0.0531400966183574
HPGP_GLOBAL,KOR-036,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,89.40037,65.38891,-13.327564,-1.6542001,-1.3951033,0.86528337,-0.53105116,-1.0933977,0.3852015,-0.68067926,0.266156076451688,0.2342995169082125
HPGP_GLOBAL,KOR-041,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.395256,69.41355,-16.30116,-3.482246,-1.0291724,0.84937155,-0.6309154,-1.3247136,0.25133824,-0.010221558,0.1424233385639945,0.0748792270531401
HPGP_GLOBAL,KOR-042,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,89.63855,65.79483,-13.719321,-1.6802244,-0.45834145,1.1237553,-0.43430534,0.42099836,-0.49144205,-0.48474708,0.2178691304789187,0.1352657004830917
HPGP_GLOBAL,KOR-044,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.493,68.91489,-17.02278,-3.9683042,-1.0106881,1.85834,-0.9888525,-0.6078316,0.31798792,-0.7351271,0.1377127779469505,0.0628019323671497
HPGP_GLOBAL,KOR-046,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.401505,70.50076,-17.382032,-4.4253325,-0.21472746,2.1890087,-1.0847405,-1.304303,0.33760545,-0.3287306,0.1240757724286569,0.0314009661835748
HPGP_GLOBAL,KOR-047,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.5018,69.116425,-16.02469,-3.0293283,-0.71289957,1.16254,-1.2638705,-0.963231,0.06715853,-0.4350459,0.1340439969351579,0.0579710144927536
HPGP_GLOBAL,KOR-049,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,89.744415,69.6307,-17.181177,-4.6598263,-0.9741131,1.7612741,-0.99561965,-1.1533641,0.43686575,0.482738,0.1679915728230566,0.108695652173913
HPGP_GLOBAL,KOR-050,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.09988,70.15308,-16.317562,-3.1265125,-0.89910585,0.63312286,-1.3813319,-1.139116,0.9969603,-0.59820455,0.1837334204674416,0.1183574879227053
HPGP_GLOBAL,KOR-101,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.63915,70.32045,-16.928028,-4.2779627,-0.7537183,1.3759376,-1.219327,-1.7085018,-0.059175603,0.49779266,0.1413841838254221,0.0700483091787439
HPGP_GLOBAL,KOR-105,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,89.78154,64.84955,-13.701575,-2.175097,-1.0238901,0.80095667,-0.28387865,0.28643388,-0.8174245,0.12867424,0.2325526792588625,0.1594202898550724
HPGP_GLOBAL,KOR-109,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.20623,69.415855,-16.55552,-3.8813357,-0.43725204,1.3315101,-1.607547,-1.2855184,0.8691243,-0.073006734,0.1519061874939392,0.0917874396135265
HPGP_GLOBAL,KOR-110,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.19844,70.08107,-17.336912,-4.8245993,-0.5585316,1.9260839,-1.3364303,-0.64709646,-0.07351549,0.18216354,0.1291364122241114,0.0458937198067632
HPGP_GLOBAL,KOR-116,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.32507,67.44759,-15.22071,-3.4174855,-0.5593639,1.9531535,-1.011105,-0.7265858,0.16704062,-0.11024072,0.146583407159108,0.0797101449275362
HPGP_GLOBAL,MAL-003,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.268265,67.28547,-16.923677,-6.274203,-0.25333282,3.294877,-2.310259,-1.274721,1.16411,1.1416081,0.1890626076499084,0.1207729468599033
HPGP_GLOBAL,MAL-005,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.655174,69.30857,-17.402565,-5.385182,-0.29181015,2.04753,-1.0509632,-0.6040263,1.4475687,-0.57070804,0.169367742346876,0.1111111111111111
HPGP_GLOBAL,MAL-006,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.55629,69.690765,-18.068743,-5.9115033,0.19926627,1.9051293,-1.1542569,-0.9174786,0.7388889,0.41347852,0.1099448748277346,0.0096618357487922
HPGP_GLOBAL,MAL-012,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.393036,69.46189,-17.549177,-5.5360875,-0.07263537,1.8973218,-1.8936149,-0.40071002,1.1000346,0.99753946,0.148180723979933,0.0845410628019323
HPGP_GLOBAL,MAL-018,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.76103,70.69119,-18.213564,-5.756183,-0.25742733,1.9812003,-1.296488,-0.6772537,0.7593822,0.43596095,0.1047118674532694,0.0072463768115942
HPGP_GLOBAL,MAL-021,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.28266,70.25811,-17.489008,-5.333864,-0.3544475,1.6372552,-1.1741501,-0.60709465,1.0455248,0.22797973,0.1316343929947072,0.0507246376811594
HPGP_GLOBAL,MAL-023,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.761894,70.16926,-17.898155,-5.9788966,-0.7741489,2.3039522,-1.7596128,-1.313384,0.532808,0.28624573,0.1102545405097458,0.0120772946859903
HPGP_GLOBAL,MEX-028,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,89.37377,58.51334,-11.506863,2.103592,-0.22506365,-7.2156544,4.1474104,5.451555,-2.5069804,-0.48571217,1.2231383170853327,0.9202898550724636
HPGP_GLOBAL,PER-138,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,89.49836,56.062817,-11.826353,0.6865088,0.06418338,-7.1184087,6.1930394,5.2011385,-2.435762,0.61874294,1.2879862978830547,0.92512077294686
HPGP_GLOBAL,TWN-001,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.15855,68.527054,-17.73516,-5.939895,-0.14232144,2.8323586,-1.636259,-0.99570805,0.7283741,0.65583634,0.1563314223461059,0.0966183574879227
HPGP_GLOBAL,TWN-004,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.48554,66.967995,-16.89802,-5.8823175,-0.3040762,2.3208776,-2.4648504,-0.949503,0.92415875,0.8910551,0.166274393287156,0.1062801932367149
HPGP_GLOBAL,TWN-005,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.65566,67.499565,-16.903532,-5.547032,0.34565917,3.013928,-1.796468,-1.1005242,1.2467228,0.4100511,0.1575944706002823,0.0990338164251207
HPGP_GLOBAL,TWN-006,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.773796,49.411842,-11.899913,-7.989057,0.93364036,4.1906147,-3.5197642,-1.6510594,3.8435311,1.0938077,0.834653233686584,0.8478260869565217
HPGP_GLOBAL,TWN-007,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.43571,66.60037,-16.495064,-6.4395337,0.06670161,2.4512167,-2.4787457,-1.3135237,0.8405153,0.5703834,0.199629408852697,0.1256038647342995
HPGP_GLOBAL,TWN-008,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.62373,68.96939,-17.54942,-5.251056,-0.4472441,2.483722,-1.6741756,-0.858395,1.1034251,1.0972998,0.1480351299750134,0.0821256038647343
HPGP_GLOBAL,TWN-009,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.491776,69.72473,-18.14582,-6.015874,-0.4986344,2.5414908,-1.8977456,-0.85337096,0.89910823,0.112146966,0.1271712200701936,0.038647342995169
HPGP_GLOBAL,TWN-020,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.599464,68.306175,-16.784628,-5.449282,-0.39114937,2.0500448,-1.0969515,-0.61160064,0.85816234,0.28575698,0.114691292499973,0.0193236714975845
HPGP_GLOBAL,TWN-022,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.43633,67.90129,-16.967005,-5.7265267,0.12597942,2.497677,-1.1951036,-1.3230982,0.9123936,-0.12901811,0.1492362662286659,0.0869565217391304
HPGP_GLOBAL,TWN-023,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.63127,69.68043,-17.60369,-5.7321568,-0.48741612,2.3004484,-1.3360996,-0.7858761,0.3204801,0.348673,0.093159045635709,0.002415458937198
ZENODO_10369064,S01,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.30983,69.661934,-17.57199,-4.946491,-0.38332778,1.8953757,-1.3344555,-0.8498598,0.17895424,0.21665785,0.0968392666979087,0.002415458937198
ZENODO_10369064,S03,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.66389,70.0161,-17.70579,-5.2861466,0.047263186,1.8667681,-1.0245041,-0.9012053,0.8157054,0.052418128,0.0981456837540583,0.002415458937198
ZENODO_10369064,S04,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.01751,66.616554,-14.844985,-3.2190957,-0.25967515,1.2420951,-0.9575889,-0.8886937,0.49858868,-0.5232823,0.1620560831522533,0.1038647342995169
ZENODO_10369064,S05,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.124,70.04362,-17.181875,-4.7334476,-0.5040019,1.8596494,-1.3862426,-0.63687783,0.47934702,0.01601021,0.1230199317436489,0.0289855072463768
ZENODO_10369064,S06,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.43477,69.601685,-16.752125,-4.1601233,-0.3957809,1.799325,-0.87406546,-0.93575114,0.45217764,-0.31529096,0.1033275821633915,0.0048309178743961
ZENODO_10369064,S07,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.7954,70.193855,-17.473795,-5.01324,-0.45162934,1.185468,-1.2813027,-0.95484203,0.044466443,0.21384747,0.1165257027568679,0.0217391304347826
ZENODO_10369064,S08,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.65951,69.99888,-17.035812,-4.960156,-0.68180585,1.73688,-1.4760664,-0.8892469,0.31221303,0.033610433,0.1000293142342874,0.002415458937198
ZENODO_10369064,S09,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.55302,51.036186,-7.165375,-2.2794085,-0.41970664,1.1716341,-1.601992,-1.2126442,0.45438167,0.8324042,0.6591659568136111,0.7294685990338164
ZENODO_10369064,S10,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.53757,70.28712,-16.969978,-4.712511,-0.7389736,1.7773025,-1.4309292,-1.0483713,0.62106603,0.19910568,0.1047103355306592,0.0048309178743961
ZENODO_10369064,S11,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.12264,69.73632,-17.181362,-4.641171,-0.32089785,1.4840794,-1.0270541,-0.5250122,0.5968073,0.642468,0.1581577908521082,0.0990338164251207
ZENODO_10369064,S12,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.767914,70.64432,-17.99875,-4.447864,-0.2091958,2.180807,-1.605018,-1.1309925,0.5964761,0.057301097,0.1112840329109825,0.0120772946859903
ZENODO_10369064,S13,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.56776,70.35324,-18.190489,-5.1587367,-0.16817403,1.883777,-1.4880637,-1.1122811,0.6535203,-0.28565007,0.1219075729978559,0.0289855072463768
ZENODO_10369064,S14,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.86005,70.111275,-17.815746,-5.203057,-0.2305863,2.1417217,-0.6613081,-0.73072684,0.94607145,0.50771356,0.1303269307613083,0.0483091787439613
ZENODO_10369064,S15,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.55501,69.92204,-17.39916,-3.938589,-0.8903025,1.8260088,-0.91362274,-0.81253666,0.678475,0.1838332,0.1238252383175924,0.0289855072463768
ZENODO_10369064,S16,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.76314,70.68762,-17.844774,-5.1802588,-0.30006564,1.4884709,-1.3191895,-0.77140105,0.6047989,0.18280983,0.0944377703458317,0.002415458937198
ZENODO_10369064,S17,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.03369,70.54986,-17.605764,-5.0016227,-0.4209222,1.9065462,-1.1994959,-0.58507687,0.3625679,0.7143625,0.1335252976268549,0.0555555555555555
ZENODO_10369064,S18,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.842964,69.826004,-17.301264,-4.6465225,-0.3308831,1.9994519,-0.7714907,-0.5803549,0.54353267,0.2133983,0.1270042779545935,0.0338164251207729
ZENODO_10369064,S19,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.8463,70.03858,-17.648672,-4.7533035,-0.21717338,1.8075849,-1.2059662,-1.0108045,0.18107425,0.429603,0.1152539858606854,0.0193236714975845
ZENODO_10369064,S20,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.37842,68.555565,-16.06471,-3.8713005,-0.8343072,2.1299083,-1.1065894,-1.0156133,0.22685866,0.15562019,0.1148853191144459,0.0193236714975845
ZENODO_10369064,S23,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.516685,70.318375,-18.305025,-5.6751413,-0.0973386,1.6161472,-1.3403087,-0.6825115,0.69851387,0.32551283,0.0896798655603079,0.0
ZENODO_10369064,S24,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.93546,69.09031,-16.910734,-4.7683263,-0.37657097,1.5625515,-1.5131692,-0.5370348,0.21362554,0.07852098,0.1247943960850796,0.0314009661835748
ZENODO_10369064,S25,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.79724,68.66465,-16.667028,-5.080093,-0.39427707,2.3585882,-1.1708143,-1.0855489,0.2690631,0.06957447,0.1178634591833433,0.0217391304347826
ZENODO_10369064,S26,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.44369,68.137314,-16.21887,-3.4244905,-0.70419383,1.4162004,-0.66304487,-0.5631475,0.528014,-0.44131717,0.1292126989192915,0.0458937198067632
ZENODO_10369064,S28,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.550064,68.61918,-17.462183,-5.0512214,-0.43300617,1.7437732,-0.95566124,-1.0393023,0.79535943,0.28034762,0.1119585471951681,0.0144927536231884
ZENODO_10369064,S29,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.407166,68.62711,-16.2952,-4.1282554,-0.768513,1.2706145,-1.2163643,-0.33975327,0.43140084,0.00839114,0.1385035582280797,0.0652173913043478
ZENODO_10369064,S30,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.8189,69.9153,-17.923038,-5.058538,-0.31173772,1.356611,-1.5451032,-0.5736378,0.4712519,-0.16516362,0.1113077405315808,0.0120772946859903
ZENODO_10369064,S31,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.34611,70.037796,-17.711126,-5.3499756,-0.2413968,1.7466367,-1.6500463,-1.0469308,0.5021427,0.15440547,0.1552983872083461,0.0942028985507246
ZENODO_10369064,S32,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.68573,71.38717,-17.551044,-5.445207,-0.6760896,1.9954244,-1.6846054,-0.8956913,0.3627869,0.06266071,0.0964745408822631,0.002415458937198
ZENODO_10369064,S34,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,91.02606,70.064156,-17.866753,-5.4543633,-0.12885664,1.8697236,-1.3162684,-0.56990695,0.60369885,0.06900595,0.1058335448719315,0.0072463768115942
ZENODO_10369064,S35,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.592575,69.80462,-17.494474,-5.1976113,-0.108206496,1.7743119,-0.60687494,-0.46636212,0.43628067,0.0006925848,0.1188654357479814,0.0217391304347826
ZENODO_10369064,S36,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.60406,69.65834,-17.620024,-4.758219,-0.12638243,1.3477297,-0.942612,-0.65107846,0.53016275,0.22659573,0.1164481428188288,0.0217391304347826
ZENODO_10369064,S37,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.84608,70.21843,-17.44739,-4.826015,-0.47629383,1.7587379,-1.2592311,-1.0552974,0.52897495,0.18462825,0.1024208017306019,0.002415458937198
ZENODO_10369064,S39,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.68349,65.98289,-14.856045,-4.1769524,-0.50062764,1.7564905,-1.0368543,-0.8864538,0.7351182,-0.27786252,0.1771544220384342,0.1135265700483091
ZENODO_10369064,S41,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.645195,69.92732,-17.187658,-4.6548223,-0.27845424,1.7618943,-1.0584978,-0.55959624,0.64941186,0.28067514,0.1146397733989133,0.0144927536231884
ZENODO_10369064,S42,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,88.91189,61.836956,-11.399169,-0.012830904,-0.50756556,0.33381718,0.11229241,-0.0146896,-0.5238599,-0.39317578,0.368765368612461,0.4420289855072464
ZENODO_10369064,S43,SNP_CLUSTER_03,core_SNP_TruncatedSVD20_KMeans8_fit_HPGP_GLOBAL,217003,90.729706,71.078575,-17.769787,-5.616104,-0.7650991,1.9688399,-1.5278322,-1.1381358,0.38290936,0.1582867,0.0935011205477559,0.002415458937198
